"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Days in Trade","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-09-11","10:41:00",6578.33,"10 Sep 25 6590 C STO 53.90 | 5 Sep 25 6550 C BTO 79.40 | 5 Sep 25 6630 C BTO 33.70",-540,6611.54,"2025-09-16","09:51:00",5,-730,"Profit Target",900,33.33333333333333,5,290015,2700,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.953,0.893,15.01,15.99,22.37,23.92,170.37,-56.48
"2025-09-09","10:41:00",6487.6,"10 Sep 23 6500 C STO 56.00 | 5 Sep 23 6460 C BTO 81.70 | 5 Sep 23 6540 C BTO 35.20",-500,6647.41,"2025-09-19","09:32:00",10,-70,"Below Delta",-2200,-88,5,289645,2500,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.958,0.997,15.71,15.37,8.18,-15.73,33,-100
"2025-09-08","10:41:00",6501.84,"10 Sep 22 6510 C STO 55.35 | 5 Sep 22 6470 C BTO 81.40 | 5 Sep 22 6550 C BTO 34.40",-520,6650.18,"2025-09-19","09:51:00",11,-30,"Below Delta",-2500,-96.15384615384616,5,287970,2600,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.956,0.998,15.15,15.54,16.59,3.75,35.58,-91.35
"2025-09-05","10:41:00",6469,"12 Sep 19 6480 C STO 62.80 | 6 Sep 19 6440 C BTO 88.60 | 6 Sep 19 6520 C BTO 41.45",-455,6500.52,"2025-09-09","10:00:00",4,-615,"Profit Target",900,32.967032967032964,6,290555,2730,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.966,0.955,16.27,15.46,27,-60.08,40.66,-29.67
"2025-09-04","10:41:00",6466.24,"12 Sep 18 6475 C STO 59.55 | 6 Sep 18 6435 C BTO 85.65 | 6 Sep 18 6515 C BTO 38.00",-465,6500.52,"2025-09-09","10:00:00",5,-630,"Profit Target",930,33.33333333333333,6,289655,2790,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.963,0.916,15.79,15.46,8.34,9.64,153.76,-81.72
"2025-09-03","10:41:00",6446.59,"12 Sep 17 6455 C STO 63.00 | 6 Sep 17 6415 C BTO 89.00 | 6 Sep 17 6495 C BTO 41.35",-445,6590.7,"2025-09-12","10:00:00",9,-215,"Below Delta",-1440,-53.93258426966292,6,289115,2670,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.967,0.991,16.74,14.41,30.28,0.77,39.33,-87.64
"2025-09-02","10:41:00",6399.53,"14 Sep 16 6410 C STO 67.70 | 7 Sep 16 6370 C BTO 93.70 | 7 Sep 16 6450 C BTO 45.55",-395,6432.46,"2025-09-03","10:00:00",1,-535,"Profit Target",910,32.91139240506329,7,288725,2765,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",35,35,0.972,0.955,18.13,17.25,-58.75,-1.98,93.67,-29.11
"2025-08-29","10:41:00",6462.42,"10 Sep 12 6475 C STO 54.20 | 5 Sep 12 6435 C BTO 79.40 | 5 Sep 12 6515 C BTO 33.85",-495,6381.78,"2025-09-02","09:45:00",4,-670,"Profit Target",825,33.33333333333333,5,287815,2475,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.957,0.874,15.26,18.65,-12.58,-26.86,42.42,-4.04
"2025-08-21","10:41:00",6377.62,"12 Sep 4 6390 C STO 61.95 | 6 Sep 4 6350 C BTO 87.25 | 6 Sep 4 6430 C BTO 40.75",-420,6484.71,"2025-08-29","09:43:00",8,-180,"Below Delta",-1500,-59.523809523809526,6,286990,2520,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.968,0.99,16.38,14.64,-14.95,-3.21,22.62,-100
"2025-08-20","10:41:00",6351.63,"14 Sep 3 6360 C STO 65.25 | 7 Sep 3 6320 C BTO 91.15 | 7 Sep 3 6400 C BTO 43.35",-410,6370.1,"2025-08-21","09:53:00",1,-555,"Profit Target",945,32.926829268292686,7,288490,2870,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",35,35,0.97,0.944,16.92,16.63,-4.75,-54.99,109.76,-100
"2025-08-12","10:41:00",6409.85,"12 Aug 26 6420 C STO 54.45 | 6 Aug 26 6380 C BTO 79.50 | 6 Aug 26 6460 C BTO 34.00",-470,6462.86,"2025-08-13","10:28:00",1,-635,"Profit Target",930,32.97872340425532,6,286720,2820,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.959,0.96,15.17,14.73,21.72,14.68,43.62,-31.91
"2025-08-11","10:41:00",6389.22,"10 Aug 25 6400 C STO 55.45 | 5 Aug 25 6360 C BTO 80.50 | 5 Aug 25 6440 C BTO 35.30",-500,6411.78,"2025-08-19","12:42:00",8,-675,"Profit Target",825,33,5,287545,2500,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.958,0.931,15.82,15.68,0.22,-0.45,40,-100
"2025-08-08","10:41:00",6385.96,"10 Aug 22 6395 C STO 58.15 | 5 Aug 22 6355 C BTO 83.55 | 5 Aug 22 6435 C BTO 37.55",-490,6400.67,"2025-08-12","09:45:00",4,-665,"Profit Target",825,33.6734693877551,5,285790,2450,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.96,0.901,15.74,16.09,15.22,30.74,148.98,-19.39
"2025-08-07","10:41:00",6356.19,"12 Aug 21 6365 C STO 60.80 | 6 Aug 21 6325 C BTO 86.25 | 6 Aug 21 6405 C BTO 39.90",-465,6338.09,"2025-08-07","11:28:00",0,-630,"Profit Target",930,33.33333333333333,6,284965,2790,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.964,0.937,16.73,17.12,29.26,-18.13,45.16,-5.38
"2025-08-06","10:41:00",6319.94,"12 Aug 20 6330 C STO 62.10 | 6 Aug 20 6290 C BTO 87.80 | 6 Aug 20 6370 C BTO 40.65",-435,6353.73,"2025-08-07","10:25:00",1,-590,"Profit Target",870,33.33333333333333,6,283165,2610,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.967,0.96,17.21,16.89,10.11,10.64,49.43,-91.95
"2025-08-05","10:41:00",6306.8,"12 Aug 19 6315 C STO 67.45 | 6 Aug 19 6275 C BTO 93.50 | 6 Aug 19 6355 C BTO 45.40",-410,6344.17,"2025-08-06","13:02:00",1,-555,"Profit Target",810,32.926829268292686,6,282295,2460,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.971,0.965,18.41,16.92,6.69,-29.83,41.46,-45.12
"2025-08-04","10:41:00",6311.57,"12 Aug 18 6320 C STO 65.35 | 6 Aug 18 6280 C BTO 91.50 | 6 Aug 18 6360 C BTO 43.40",-430,6350.73,"2025-08-07","10:26:00",3,-585,"Profit Target",870,33.72093023255814,6,284035,2580,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.969,0.951,18.07,16.95,33.7,39.86,79.07,-65.12
"2025-08-01","10:41:00",6248.95,"16 Aug 15 6260 C STO 78.70 | 8 Aug 15 6220 C BTO 104.35 | 8 Aug 15 6300 C BTO 56.10",-315,6287.32,"2025-08-04","09:34:00",3,-430,"Profit Target",840,33.33333333333333,8,280685,2520,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",40,40,0.981,0.971,19.96,18.45,-52.11,-38.33,61.9,-6.35
"2025-07-30","10:41:00",6386.05,"10 Aug 13 6395 C STO 59.45 | 5 Aug 13 6355 C BTO 85.25 | 5 Aug 13 6435 C BTO 38.35",-480,6339.67,"2025-08-05","09:45:00",6,-650,"Profit Target",800,33.33333333333333,5,281485,2400,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.962,0.82,15.81,17.6,10.37,4.82,92.71,-51.04
"2025-07-28","10:41:00",6397.62,"10 Aug 11 6410 C STO 54.35 | 5 Aug 11 6370 C BTO 78.65 | 5 Aug 11 6450 C BTO 34.90",-495,6407.52,"2025-07-31","09:51:00",3,-670,"Profit Target",825,33.33333333333333,5,279845,2475,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.957,0.934,15.29,15.26,9.05,-0.07,42.42,-34.34
"2025-07-25","10:41:00",6377.69,"10 Aug 8 6390 C STO 55.45 | 5 Aug 8 6350 C BTO 80.35 | 5 Aug 8 6430 C BTO 35.45",-500,6400.48,"2025-07-29","10:00:00",4,-675,"Profit Target",825,33,5,279020,2500,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.958,0.918,15.07,14.77,6.66,7.68,104,-23
"2025-07-23","10:41:00",6323.71,"12 Aug 6 6335 C STO 61.65 | 6 Aug 6 6295 C BTO 86.35 | 6 Aug 6 6375 C BTO 41.20",-435,6367.15,"2025-07-24","09:45:00",1,-590,"Profit Target",870,33.33333333333333,6,276425,2610,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.967,0.952,16.05,15.15,17.28,-3.19,85.06,-45.98
"2025-07-22","10:41:00",6296.47,"12 Aug 5 6310 C STO 64.40 | 6 Aug 5 6270 C BTO 89.00 | 6 Aug 5 6350 C BTO 43.90",-420,6341.03,"2025-07-23","11:56:00",1,-570,"Profit Target",840,33.33333333333333,6,275555,2520,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.969,0.964,16.96,15.7,1,-10.13,47.62,-42.86
"2025-07-21","10:41:00",6329.79,"12 Aug 4 6340 C STO 62.05 | 6 Aug 4 6300 C BTO 86.70 | 6 Aug 4 6380 C BTO 41.85",-455,6367.15,"2025-07-24","09:45:00",3,-615,"Profit Target",900,32.967032967032964,6,277325,2730,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.965,0.955,16.56,15.15,7.95,25.05,42.86,-32.97
"2025-07-18","10:41:00",6294.35,"12 Aug 1 6305 C STO 64.55 | 6 Aug 1 6265 C BTO 89.25 | 6 Aug 1 6345 C BTO 44.05",-430,6400.48,"2025-07-29","10:00:00",11,-585,"Profit Target",870,33.72093023255814,6,278195,2580,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.968,0.958,16.45,14.77,15.59,-18.6,111.63,-93.02
"2025-07-17","10:41:00",6274.44,"12 Jul 31 6285 C STO 62.95 | 6 Jul 31 6245 C BTO 87.50 | 6 Jul 31 6325 C BTO 42.70",-440,6328.35,"2025-07-21","12:13:00",4,-595,"Profit Target",870,32.95454545454545,6,274715,2640,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.967,0.962,17.01,16.41,-0.3,11.04,48.86,-32.95
"2025-07-16","10:41:00",6244.24,"12 Jul 30 6255 C STO 62.85 | 6 Jul 30 6215 C BTO 87.45 | 6 Jul 30 6295 C BTO 42.55",-440,6292.61,"2025-07-17","12:24:00",1,-595,"Profit Target",870,32.95454545454545,6,272245,2640,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.967,0.965,17.16,16.76,10.74,-10.26,42.05,-40.91
"2025-07-15","10:41:00",6270.49,"12 Jul 29 6280 C STO 60.10 | 6 Jul 29 6240 C BTO 84.50 | 6 Jul 29 6320 C BTO 39.95",-435,6289.61,"2025-07-17","12:19:00",2,-590,"Profit Target",870,33.33333333333333,6,271375,2610,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.966,0.952,17.07,16.8,26.73,-24.8,41.38,-21.84
"2025-07-14","10:41:00",6251.35,"10 Jul 28 6260 C STO 59.45 | 5 Jul 28 6220 C BTO 84.25 | 5 Jul 28 6300 C BTO 39.35",-480,6292.61,"2025-07-17","12:24:00",3,-650,"Profit Target",800,33.33333333333333,5,273045,2400,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.962,0.954,17.22,16.76,-4.6,-3.8,42.71,-38.54
"2025-07-11","10:41:00",6261.35,"10 Jul 25 6270 C STO 59.15 | 5 Jul 25 6230 C BTO 83.85 | 5 Jul 25 6310 C BTO 39.15",-480,6296.49,"2025-07-18","10:54:00",7,-650,"Profit Target",800,33.33333333333333,5,273845,2400,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.962,0.943,16.43,16.38,-24.78,5.67,43.75,-28.12
"2025-07-10","10:41:00",6268.58,"10 Jul 24 6280 C STO 55.65 | 5 Jul 24 6240 C BTO 80.00 | 5 Jul 24 6320 C BTO 36.10",-490,6244,"2025-07-16","10:56:00",6,-665,"Profit Target",825,33.6734693877551,5,269655,2450,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.959,0.896,15.84,17.23,3.54,1.78,41.84,-20.41
"2025-07-09","10:41:00",6247.07,"10 Jul 23 6260 C STO 55.65 | 5 Jul 23 6220 C BTO 79.85 | 5 Jul 23 6300 C BTO 36.40",-505,6241.6,"2025-07-16","11:56:00",7,-685,"Profit Target",850,33.663366336633665,5,270505,2525,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.957,0.905,16.27,18.01,17.81,3.74,60.4,-51.49
"2025-07-08","10:41:00",6236.31,"10 Jul 22 6245 C STO 60.25 | 5 Jul 22 6205 C BTO 85.00 | 5 Jul 22 6285 C BTO 39.95",-455,6274.15,"2025-07-10","11:10:00",2,-615,"Profit Target",750,32.967032967032964,5,268830,2275,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.964,0.954,16.75,15.89,4.05,2.28,49.45,-37.36
"2025-07-07","10:41:00",6248.35,"10 Jul 21 6260 C STO 63.45 | 5 Jul 21 6220 C BTO 87.75 | 5 Jul 21 6300 C BTO 43.55",-450,6252.47,"2025-07-09","14:10:00",2,-610,"Profit Target",750,33.33333333333333,5,268080,2250,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.966,0.932,17.65,15.88,-20.31,-10.69,54.44,-17.78
"2025-07-03","10:41:00",6275.06,"10 Jul 17 6285 C STO 58.75 | 5 Jul 17 6245 C BTO 83.15 | 5 Jul 17 6325 C BTO 38.90",-465,6256.21,"2025-07-09","09:34:00",6,-630,"Profit Target",775,33.33333333333333,5,267330,2325,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.963,0.902,16.43,16.03,19.04,28.6,40.86,-37.63
"2025-07-02","10:41:00",6213.09,"10 Jul 16 6225 C STO 59.15 | 5 Jul 16 6185 C BTO 83.60 | 5 Jul 16 6265 C BTO 39.35",-475,6230.86,"2025-07-08","12:56:00",6,-645,"Profit Target",800,33.68421052631579,5,266555,2375,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.962,0.932,16.75,16.77,-4.13,19.21,58.95,-53.68
"2025-07-01","10:41:00",6188.63,"10 Jul 15 6200 C STO 60.85 | 5 Jul 15 6160 C BTO 85.20 | 5 Jul 15 6240 C BTO 41.00",-460,6224.77,"2025-07-07","12:21:00",6,-625,"Profit Target",775,33.69565217391305,5,265755,2300,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.964,0.954,16.98,18.05,-17.7,1.38,42.39,-68.48
"2025-06-27","10:41:00",6176.08,"10 Jul 11 6185 C STO 58.00 | 5 Jul 11 6145 C BTO 82.60 | 5 Jul 11 6225 C BTO 38.15",-485,6166.46,"2025-06-27","13:46:00",0,-655,"Profit Target",800,32.98969072164948,5,266160,2425,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.961,0.934,16.48,16.68,9.68,25.38,53.61,-11.34
"2025-06-26","10:41:00",6126.92,"10 Jul 10 6135 C STO 58.40 | 5 Jul 10 6095 C BTO 83.10 | 5 Jul 10 6175 C BTO 38.40",-480,6155.74,"2025-06-27","15:44:00",1,-650,"Profit Target",800,33.33333333333333,5,266960,2400,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.961,0.947,16.38,16.52,19.93,14.83,60.42,-70.83
"2025-06-24","10:41:00",6073.56,"10 Jul 8 6085 C STO 59.30 | 5 Jul 8 6045 C BTO 84.45 | 5 Jul 8 6125 C BTO 38.80",-475,6143.95,"2025-06-26","14:17:00",2,-645,"Profit Target",800,33.68421052631579,5,265360,2375,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.962,0.962,17.77,16.27,36.04,12.35,55.79,-74.74
"2025-06-23","10:41:00",5997.41,"12 Jul 7 6010 C STO 66.90 | 6 Jul 7 5970 C BTO 92.15 | 6 Jul 7 6050 C BTO 45.45",-390,6195.69,"2025-07-02","09:40:00",9,-70,"Below Delta",-1980,-84.61538461538461,6,264980,2340,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.972,0.998,20.3,17.27,1.83,27.74,38.46,-100
"2025-06-18","10:41:00",6014.67,"14 Jul 2 6025 C STO 71.85 | 7 Jul 2 5985 C BTO 97.40 | 7 Jul 2 6065 C BTO 49.80",-360,6004.23,"2025-06-18","14:48:00",0,-490,"Profit Target",840,33.33333333333333,7,263000,2520,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",35,35,0.976,0.96,19.67,20.16,5.21,26.74,51.39,-44.44
"2025-06-17","10:41:00",6014.24,"12 Jul 1 6025 C STO 69.20 | 6 Jul 1 5985 C BTO 94.45 | 6 Jul 1 6065 C BTO 47.80",-395,5998.91,"2025-06-20","09:54:00",3,-535,"Profit Target",780,32.91139240506329,6,264560,2370,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.973,0.943,19.88,19.43,-20.96,2.09,53.16,-53.16
"2025-06-16","10:41:00",6045.02,"12 Jun 30 6055 C STO 65.35 | 6 Jun 30 6015 C BTO 90.40 | 6 Jun 30 6095 C BTO 44.15",-395,5986.4,"2025-06-18","15:19:00",2,-535,"Profit Target",780,32.91139240506329,6,263780,2370,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.971,0.923,18.97,20.27,27.03,41.02,46.84,-11.39
"2025-06-13","10:41:00",5992.37,"12 Jun 27 6005 C STO 73.20 | 6 Jun 27 5965 C BTO 97.95 | 6 Jun 27 6045 C BTO 52.15",-380,5990.8,"2025-06-13","14:16:00",0,-515,"Profit Target",750,32.89473684210527,6,261440,2280,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.975,0.958,20.37,20.52,-44.7,-8.19,63.16,-44.74
"2025-06-12","10:41:00",6039.72,"10 Jun 26 6050 C STO 61.80 | 5 Jun 26 6010 C BTO 86.60 | 5 Jun 26 6090 C BTO 41.35",-445,6022.18,"2025-06-13","11:48:00",1,-605,"Profit Target",750,33.70786516853933,5,259940,2225,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.966,0.944,17.44,18.94,-12.34,29.82,42.7,-40.45
"2025-06-10","10:41:00",6020.77,"10 Jun 24 6030 C STO 60.75 | 5 Jun 24 5990 C BTO 84.65 | 5 Jun 24 6070 C BTO 41.20",-445,6020.45,"2025-06-13","11:56:00",3,-605,"Profit Target",750,33.70786516853933,5,260690,2225,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.965,0.943,17.07,19,4.03,10.86,49.44,-34.83
"2025-06-09","10:41:00",6007.27,"10 Jun 23 6015 C STO 61.25 | 5 Jun 23 5975 C BTO 85.15 | 5 Jun 23 6055 C BTO 41.75",-450,6013.15,"2025-06-09","15:31:00",0,-610,"Profit Target",750,33.33333333333333,5,259190,2250,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.965,0.947,17.24,16.95,4.27,2.64,55.56,-13.33
"2025-06-06","10:41:00",6007.26,"8 Jun 20 6015 C STO 64.05 | 4 Jun 20 5975 C BTO 89.30 | 4 Jun 20 6055 C BTO 44.10",-540,6010.74,"2025-06-18","11:14:00",12,-730,"Profit Target",720,33.33333333333333,4,262160,2160,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",20,20,0.96,0.898,17.15,19.95,47.76,20.2,39.81,-62.04
"2025-06-04","10:41:00",5984.02,"12 Jun 18 5990 C STO 69.70 | 6 Jun 18 5950 C BTO 94.10 | 6 Jun 18 6030 C BTO 49.15",-395,6007.1,"2025-06-06","09:41:00",2,-535,"Profit Target",780,32.91139240506329,6,258440,2370,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.973,0.954,17.73,17.05,8.57,5.08,74.68,-16.46
"2025-06-03","10:41:00",5946.35,"12 Jun 17 5955 C STO 66.55 | 6 Jun 17 5915 C BTO 91.00 | 6 Jun 17 5995 C BTO 46.05",-405,5979.75,"2025-06-03","13:27:00",0,-550,"Profit Target",810,33.33333333333333,6,257660,2430,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.971,0.965,18.15,17.84,2.62,7.79,51.85,-67.9
"2025-06-02","10:41:00",5896.49,"12 Jun 16 5905 C STO 70.85 | 6 Jun 16 5865 C BTO 95.50 | 6 Jun 16 5945 C BTO 49.90",-380,5964.37,"2025-06-03","11:43:00",1,-515,"Profit Target",750,32.89473684210527,6,256850,2280,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.975,0.974,18.99,17.91,-15.01,-0.19,46.05,-55.26
"2025-05-30","10:41:00",5906.13,"12 Jun 13 5915 C STO 72.30 | 6 Jun 13 5875 C BTO 96.75 | 6 Jun 13 5955 C BTO 51.70",-395,5858.63,"2025-05-30","12:37:00",0,-535,"Profit Target",780,32.91139240506329,6,255350,2370,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.974,0.942,19.02,19.7,-8.5,2.46,65.82,-53.16
"2025-05-29","10:41:00",5908.45,"12 Jun 12 5920 C STO 73.50 | 6 Jun 12 5880 C BTO 97.30 | 6 Jun 12 5960 C BTO 53.45",-385,5960.93,"2025-06-03","11:35:00",5,-520,"Profit Target",750,32.467532467532465,6,256100,2310,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.975,0.964,19.26,17.93,51.41,-31.51,63.64,-97.4
"2025-05-28","10:41:00",5910.25,"14 Jun 11 5920 C STO 72.75 | 7 Jun 11 5880 C BTO 96.80 | 7 Jun 11 5960 C BTO 52.20",-360,5909.67,"2025-05-28","13:47:00",0,-490,"Profit Target",840,33.33333333333333,7,253820,2520,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",35,35,0.977,0.962,19.23,18.97,4,-15.29,54.17,-36.11
"2025-05-27","10:41:00",5893.34,"12 Jun 10 5905 C STO 70.15 | 6 Jun 10 5865 C BTO 94.40 | 6 Jun 10 5945 C BTO 49.60",-380,5903.34,"2025-05-29","13:37:00",2,-515,"Profit Target",750,32.89473684210527,6,254570,2280,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.974,0.963,19.41,19.07,51.25,39.27,42.11,-55.26
"2025-05-23","10:41:00",5796.86,"16 Jun 6 5805 C STO 86.95 | 8 Jun 6 5765 C BTO 111.30 | 8 Jun 6 5845 C BTO 65.40",-290,5873.77,"2025-05-27","09:58:00",4,-395,"Profit Target",760,32.758620689655174,8,252170,2320,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",40,40,0.984,0.975,22.29,20.24,-60.12,14.97,101.72,-63.79
"2025-05-22","10:41:00",5838.38,"14 Jun 5 5850 C STO 77.80 | 7 Jun 5 5810 C BTO 102.15 | 7 Jun 5 5890 C BTO 56.85",-350,5868.41,"2025-05-22","13:56:00",0,-475,"Profit Target",805,32.857142857142854,7,251410,2450,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",35,35,0.979,0.972,20.89,19.92,-3.35,-2.88,51.43,-38.57
"2025-05-21","10:41:00",5912.45,"12 Jun 4 5925 C STO 67.95 | 6 Jun 4 5885 C BTO 91.90 | 6 Jun 4 5965 C BTO 47.70",-380,5918.96,"2025-05-21","13:10:00",0,-515,"Profit Target",750,32.89473684210527,6,249855,2280,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.973,0.957,18.47,18.44,-30.28,2.27,69.74,-56.58
"2025-05-20","10:41:00",5951.41,"12 Jun 3 5960 C STO 68.25 | 6 Jun 3 5920 C BTO 92.55 | 6 Jun 3 6000 C BTO 47.95",-410,5927.21,"2025-05-28","09:49:00",8,-555,"Profit Target",810,32.926829268292686,6,252980,2460,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.972,0.917,18.19,18.97,-18.94,6.75,46.34,-41.46
"2025-05-19","10:41:00",5941.47,"12 Jun 2 5950 C STO 70.20 | 6 Jun 2 5910 C BTO 94.40 | 6 Jun 2 5990 C BTO 49.75",-385,5868.7,"2025-05-21","13:28:00",2,-520,"Profit Target",750,32.467532467532465,6,250605,2310,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.974,0.925,18.5,19.9,-55.5,38.59,48.05,-59.74
"2025-05-16","10:41:00",5916.34,"10 May 30 5925 C STO 66.00 | 5 May 30 5885 C BTO 90.20 | 5 May 30 5965 C BTO 46.00",-430,5930.72,"2025-05-21","12:57:00",5,-585,"Profit Target",725,33.72093023255814,5,249105,2150,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.969,0.942,17.72,18.17,12.16,-12.75,82.56,-95.35
"2025-05-15","10:41:00",5874.44,"12 May 29 5885 C STO 67.30 | 6 May 29 5845 C BTO 91.30 | 6 May 29 5925 C BTO 47.20",-400,5902,"2025-05-15","15:29:00",0,-540,"Profit Target",780,32.5,6,247655,2400,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",30,30,0.972,0.966,18.62,18.16,-22.76,4.62,43.75,-56.25
"2025-05-14","10:41:00",5890.28,"10 May 28 5895 C STO 65.35 | 5 May 28 5855 C BTO 89.80 | 5 May 28 5935 C BTO 45.15",-435,5929.56,"2025-05-16","10:00:00",2,-590,"Profit Target",725,33.33333333333333,5,248380,2175,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.969,0.96,18.25,17.51,10.19,-6.46,48.28,-45.98
"2025-05-13","10:41:00",5885.25,"10 May 27 5890 C STO 63.15 | 5 May 27 5850 C BTO 87.55 | 5 May 27 5930 C BTO 42.95",-430,5886.64,"2025-05-15","11:07:00",2,-585,"Profit Target",725,33.72093023255814,5,246875,2150,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",25,25,0.968,0.946,17.82,18.42,9.96,31.1,54.65,-40.7
"2025-05-09","10:41:00",5649.92,"14 May 23 5655 C STO 87.30 | 7 May 23 5615 C BTO 111.75 | 7 May 23 5695 C BTO 65.85",-310,5810.5,"2025-05-12","10:46:00",3,-420,"Profit Target",700,32.25806451612903,7,246150,2170,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",35,35,0.983,0.984,22.53,19.24,15.71,-29.73,87.1,-100
